number,title,url,state,created_at,closed_at
8395,fix(core): adjust the tracking point for copy sharing link,https://github.com/toeverything/AFFiNE/pull/8395,merged,2024-09-26T02:32:54Z,2024-09-26T03:37:31Z
8444,chore: update app updater button style,https://github.com/toeverything/AFFiNE/pull/8444,merged,2024-10-08T02:54:29Z,2024-10-08T04:49:35Z
8461,fix(core): unexpected double-click behavior when selecting multiple options on all doc pages,https://github.com/toeverything/AFFiNE/pull/8461,merged,2024-10-09T06:03:36Z,2024-10-17T14:27:34Z
8475,fix(core): sidebar can not be collapsed on mobile,https://github.com/toeverything/AFFiNE/pull/8475,merged,2024-10-11T04:21:50Z,2024-10-11T08:27:32Z
8477,fix(core): prevent floating sidebar from disappearing unexpectedly,https://github.com/toeverything/AFFiNE/pull/8477,merged,2024-10-11T04:45:39Z,2024-10-19T13:36:39Z
8506,fix(core): sidebar shakes unexpectedly during init on mobile,https://github.com/toeverything/AFFiNE/pull/8506,merged,2024-10-16T05:44:32Z,2024-10-21T05:25:35Z
8515,chore: format readme.md,https://github.com/toeverything/AFFiNE/pull/8515,merged,2024-10-16T10:10:53Z,2024-10-16T10:37:39Z
8531,feat(core): prevent the floating sidebar from showing immediately after the sidebar is closed,https://github.com/toeverything/AFFiNE/pull/8531,merged,2024-10-17T06:17:37Z,2024-10-21T05:38:35Z
8535,feat(core): close the floating sidebar when creating and opening a doc,https://github.com/toeverything/AFFiNE/pull/8535,merged,2024-10-17T06:38:00Z,2024-10-17T14:14:39Z
8548,chore: adjust style of CloudUserAvatar,https://github.com/toeverything/AFFiNE/pull/8548,merged,2024-10-18T09:59:40Z,2024-10-19T13:50:37Z
8560,feat(core): keep the sidebar instance when the sidebar is collapsed,https://github.com/toeverything/AFFiNE/pull/8560,merged,2024-10-21T05:57:22Z,2024-10-21T06:41:32Z
8562,fix(core): clicking change mode in the menu should switch both view and mode,https://github.com/toeverything/AFFiNE/pull/8562,merged,2024-10-21T06:40:26Z,2024-10-22T03:42:35Z
8564,feat(core): add tooltips to PropertyItem,https://github.com/toeverything/AFFiNE/pull/8564,merged,2024-10-21T08:36:18Z,2024-10-22T07:12:33Z
8567,refactor(core): improve editor gap appendParagraph function,https://github.com/toeverything/AFFiNE/pull/8567,merged,2024-10-21T10:16:54Z,2024-10-24T11:07:35Z
8574,chore: adjust hover tooltips for sidebar switch,https://github.com/toeverything/AFFiNE/pull/8574,merged,2024-10-22T04:27:07Z,2024-10-22T05:35:33Z
8582,chore: add track event to toggle sidebar switch,https://github.com/toeverything/AFFiNE/pull/8582,merged,2024-10-23T05:42:21Z,2024-10-24T03:52:34Z
8614,feat(core): add edgelessTheme property and edgelessDefault theme setting,https://github.com/toeverything/AFFiNE/pull/8614,merged,2024-10-28T06:28:54Z,2024-11-01T04:45:30Z
8619,chore: adjust floating sidebar style,https://github.com/toeverything/AFFiNE/pull/8619,merged,2024-10-28T09:40:06Z,2024-10-29T05:09:33Z
8631,feat(core): remember the scroll position of doc when routing forward and backward,https://github.com/toeverything/AFFiNE/pull/8631,merged,2024-10-29T14:54:18Z,2024-11-05T07:15:38Z
8640,chore: adjust tooltips side of doc properties,https://github.com/toeverything/AFFiNE/pull/8640,merged,2024-10-31T02:18:00Z,2024-10-31T03:50:03Z
8641,chore: adjust right sidebar style,https://github.com/toeverything/AFFiNE/pull/8641,merged,2024-10-31T02:26:19Z,2024-10-31T09:51:40Z
8642,feat(core): add createdBy property to default property,https://github.com/toeverything/AFFiNE/pull/8642,merged,2024-10-31T02:34:32Z,2024-10-31T05:17:36Z
8658,fix(core): unable to hide doc info,https://github.com/toeverything/AFFiNE/pull/8658,merged,2024-11-01T06:04:30Z,2024-11-01T07:04:35Z
8662,fix(core): dropdown menu cannot be hovered when it is at the bottom of doc,https://github.com/toeverything/AFFiNE/pull/8662,merged,2024-11-01T06:35:53Z,2024-11-01T07:55:33Z
8663,fix(core): handle uncaught ai flag,https://github.com/toeverything/AFFiNE/pull/8663,merged,2024-11-01T06:55:26Z,2024-11-01T09:18:21Z
8684,feat(core): add tooltips to the doc properties in the sidebar,https://github.com/toeverything/AFFiNE/pull/8684,merged,2024-11-04T07:04:58Z,2024-11-04T07:34:36Z
8687,fix(core): the full width layout feature does not work,https://github.com/toeverything/AFFiNE/pull/8687,merged,2024-11-04T08:15:48Z,2024-11-04T08:29:48Z
8698,fix(core): temporarily make AI functions not follow server configuration,https://github.com/toeverything/AFFiNE/pull/8698,merged,2024-11-04T17:25:51Z,2024-11-05T08:33:33Z
8717,feat(core): add tooltips to sidebar resize handle,https://github.com/toeverything/AFFiNE/pull/8717,merged,2024-11-06T04:50:57Z,2024-11-06T06:35:34Z
8775,feat(core): add page width property,https://github.com/toeverything/AFFiNE/pull/8775,merged,2024-11-11T06:33:52Z,2024-11-12T03:15:38Z
8788,feat(core): add i18n to descriptions of experimental feature,https://github.com/toeverything/AFFiNE/pull/8788,merged,2024-11-12T06:01:50Z,2024-11-12T07:10:32Z
8789,chore: fix typos,https://github.com/toeverything/AFFiNE/pull/8789,merged,2024-11-12T07:43:18Z,2024-11-12T08:52:33Z
8818,chore: remove community link from header,https://github.com/toeverything/AFFiNE/pull/8818,merged,2024-11-14T06:23:58Z,2024-11-14T08:29:36Z
8908,fix(core): image block size limits were not enforced as expected,https://github.com/toeverything/AFFiNE/pull/8908,merged,2024-11-25T04:15:13Z,2024-11-25T07:31:33Z
8915,fix(core): handle the situation where the app cannot be opened after logging in,https://github.com/toeverything/AFFiNE/pull/8915,merged,2024-11-25T09:17:02Z,2024-11-25T11:20:35Z
8920,feat(core): impl team workspace,https://github.com/toeverything/AFFiNE/pull/8920,merged,2024-11-25T14:12:45Z,2024-12-10T06:46:39Z
8924,fix(core): multiple settings dialog should not appear when click user plan button repeatedly,https://github.com/toeverything/AFFiNE/pull/8924,merged,2024-11-26T05:19:18Z,2024-11-26T06:04:33Z
9006,feat(core): support creating cloud workspaces to different servers,https://github.com/toeverything/AFFiNE/pull/9006,merged,2024-12-04T00:51:26Z,2024-12-04T06:55:37Z
9026,feat(core): impl team workspace,https://github.com/toeverything/AFFiNE/pull/9026,merged,2024-12-05T04:50:29Z,2024-12-06T02:08:27Z
9043,feat(core): add workspace billing,https://github.com/toeverything/AFFiNE/pull/9043,merged,2024-12-06T03:55:02Z,2024-12-10T06:48:34Z
9085,feat(core): add workspace quota panel for team workspace,https://github.com/toeverything/AFFiNE/pull/9085,merged,2024-12-10T06:33:44Z,2024-12-10T12:46:36Z
9091,fix(core): workspace billing cannot be opened,https://github.com/toeverything/AFFiNE/pull/9091,merged,2024-12-10T08:26:47Z,2024-12-10T12:31:36Z
9099,fix(core):  optimize upgrade to team page,https://github.com/toeverything/AFFiNE/pull/9099,merged,2024-12-11T03:33:05Z,2024-12-11T09:59:46Z
9101,feat(core): add app version to request header,https://github.com/toeverything/AFFiNE/pull/9101,merged,2024-12-11T07:11:22Z,2024-12-19T02:51:33Z
9111,feat(core): improve invite link,https://github.com/toeverything/AFFiNE/pull/9111,merged,2024-12-12T02:48:19Z,2024-12-12T09:43:19Z
9115,fix(core): the member list is not refreshed after operating the member status,https://github.com/toeverything/AFFiNE/pull/9115,merged,2024-12-12T04:03:25Z,2024-12-12T06:50:33Z
9117,fix(core): wrong billing information display,https://github.com/toeverything/AFFiNE/pull/9117,merged,2024-12-12T04:28:42Z,2024-12-12T06:32:33Z
9135,feat(core): add sync paused dialog,https://github.com/toeverything/AFFiNE/pull/9135,merged,2024-12-13T03:14:42Z,2024-12-17T06:09:34Z
9150,fix(core): should log in before accepting the invitation,https://github.com/toeverything/AFFiNE/pull/9150,merged,2024-12-13T07:58:37Z,2024-12-13T09:58:32Z
9167,fix(core): handle errors on the invite page,https://github.com/toeverything/AFFiNE/pull/9167,merged,2024-12-16T02:51:19Z,2024-12-16T03:43:32Z
9186,fix(core): add visit workspace button to team upgrade success page,https://github.com/toeverything/AFFiNE/pull/9186,merged,2024-12-17T07:03:01Z,2024-12-17T11:21:34Z
9193,chore: temporarily hide link invitation,https://github.com/toeverything/AFFiNE/pull/9193,merged,2024-12-18T05:13:06Z,2024-12-18T07:40:31Z
9195,fix(core): adjust member limit dialog,https://github.com/toeverything/AFFiNE/pull/9195,merged,2024-12-18T07:04:00Z,2024-12-19T02:37:31Z
9204,fix(core): adjust admin permission,https://github.com/toeverything/AFFiNE/pull/9204,merged,2024-12-19T04:07:04Z,2024-12-20T02:42:35Z
9214,chore: bump theme,https://github.com/toeverything/AFFiNE/pull/9214,merged,2024-12-20T03:03:43Z,2024-12-20T04:16:32Z
9217,chore: adjust input style,https://github.com/toeverything/AFFiNE/pull/9217,merged,2024-12-20T03:44:36Z,2024-12-20T04:34:33Z
9219,feat(core): add version check to sign in,https://github.com/toeverything/AFFiNE/pull/9219,merged,2024-12-20T04:27:53Z,2025-02-04T12:55:51Z
9223,fix(core): quotaCheck dialog should not appear in team workspace,https://github.com/toeverything/AFFiNE/pull/9223,merged,2024-12-20T08:36:55Z,2024-12-23T09:09:34Z
9270,chore: adjust i18n,https://github.com/toeverything/AFFiNE/pull/9270,merged,2024-12-24T03:10:41Z,2024-12-24T07:19:20Z
9271,feat(core): add copy link button to local share menu,https://github.com/toeverything/AFFiNE/pull/9271,merged,2024-12-24T03:15:49Z,2025-01-20T02:59:33Z
9274,fix(core): center peek and history dialog does not display custom fonts,https://github.com/toeverything/AFFiNE/pull/9274,merged,2024-12-24T03:25:39Z,2025-01-20T03:21:33Z
9326,chore: remove AIOnboardingGeneral,https://github.com/toeverything/AFFiNE/pull/9326,merged,2024-12-26T05:03:31Z,2024-12-26T06:39:31Z
9539,fix(core): workspace storage rows are displayed unexpectedly,https://github.com/toeverything/AFFiNE/pull/9539,merged,2025-01-06T05:14:09Z,2025-02-05T16:28:58Z
9569,feat(core): add self host team plan,https://github.com/toeverything/AFFiNE/pull/9569,merged,2025-01-07T09:20:43Z,2025-02-07T03:51:30Z
9586,fix(core): workspace selector on the upgrade to team page overflows,https://github.com/toeverything/AFFiNE/pull/9586,merged,2025-01-08T08:19:05Z,2025-01-14T10:05:39Z
9672,feat(core): add doc grant feature to share menu,https://github.com/toeverything/AFFiNE/pull/9672,merged,2025-01-13T15:46:46Z,2025-02-07T13:21:29Z
9737,feat(core): optimize team workspace member management,https://github.com/toeverything/AFFiNE/pull/9737,merged,2025-01-16T11:56:48Z,2025-02-07T10:23:29Z
10146,fix(core): show self hosted license seats,https://github.com/toeverything/AFFiNE/pull/10146,merged,2025-02-13T04:32:19Z,2025-02-13T08:21:29Z
10164,fix(core): adjust share menu,https://github.com/toeverything/AFFiNE/pull/10164,merged,2025-02-13T09:52:51Z,2025-02-14T10:45:30Z
10181,fix(core): adjust the redirection path for retrying payments when self-hosting,https://github.com/toeverything/AFFiNE/pull/10181,merged,2025-02-14T05:10:53Z,2025-02-14T10:31:30Z
10215,fix(core): handle unexpected hits to paywalls,https://github.com/toeverything/AFFiNE/pull/10215,merged,2025-02-17T03:05:09Z,2025-02-17T08:18:30Z
10221,feat(core): add tracking events to doc role management,https://github.com/toeverything/AFFiNE/pull/10221,merged,2025-02-17T08:31:02Z,2025-02-19T08:39:50Z
10247,fix(core): unexpectedly jump to price plan when selfhosting,https://github.com/toeverything/AFFiNE/pull/10247,merged,2025-02-18T07:36:50Z,2025-02-19T07:01:55Z
10257,fix(core): unexpected redirect to expired page after accepting invitation,https://github.com/toeverything/AFFiNE/pull/10257,merged,2025-02-18T09:29:20Z,2025-02-19T09:10:13Z
10269,fix(core): incorrect permissions displayed in member management,https://github.com/toeverything/AFFiNE/pull/10269,merged,2025-02-19T02:47:04Z,2025-02-19T08:58:06Z
10299,fix(core): adjust share menu and upgrade-to-team page style,https://github.com/toeverything/AFFiNE/pull/10299,merged,2025-02-20T02:42:28Z,2025-02-20T04:24:30Z
10337,fix(core): adjust copy link button styles,https://github.com/toeverything/AFFiNE/pull/10337,merged,2025-02-21T03:22:01Z,2025-02-21T04:11:30Z
10387,fix(core): reorder plan card action button conditions,https://github.com/toeverything/AFFiNE/pull/10387,merged,2025-02-24T04:37:04Z,2025-02-25T01:51:10Z
10388,fix(core): close popover after successful invite in member editor,https://github.com/toeverything/AFFiNE/pull/10388,merged,2025-02-24T04:41:30Z,2025-02-25T01:51:22Z
10401,fix(core): fix permission checks for export workspace,https://github.com/toeverything/AFFiNE/pull/10401,merged,2025-02-24T09:13:54Z,2025-02-25T01:50:43Z
10625,fix(core): add missing control of modifyDocDefaultRole track event,https://github.com/toeverything/AFFiNE/pull/10625,merged,2025-03-05T07:30:29Z,2025-03-05T11:17:31Z
10630,chore: adjust share menu styles,https://github.com/toeverything/AFFiNE/pull/10630,merged,2025-03-05T09:04:32Z,2025-03-05T11:02:28Z
10645,chore: adjust discord link,https://github.com/toeverything/AFFiNE/pull/10645,merged,2025-03-06T03:47:03Z,2025-03-06T04:22:27Z
10774,feat(admin): make the left navigation bar collapsable,https://github.com/toeverything/AFFiNE/pull/10774,merged,2025-03-12T03:30:31Z,2025-03-13T10:13:36Z
10780,feat(admin): add ban user to admin panel,https://github.com/toeverything/AFFiNE/pull/10780,merged,2025-03-12T07:58:20Z,2025-03-13T10:37:22Z
10810,feat(admin): add import and export users to admin panel,https://github.com/toeverything/AFFiNE/pull/10810,merged,2025-03-13T04:10:28Z,2025-03-13T10:37:45Z
10813,feat(core): add an entry for admin panel,https://github.com/toeverything/AFFiNE/pull/10813,merged,2025-03-13T04:39:20Z,2025-03-13T11:08:42Z
10816,feat(admin): add server version check,https://github.com/toeverything/AFFiNE/pull/10816,merged,2025-03-13T05:55:48Z,2025-03-13T10:37:07Z
10904,fix(core): copy link should not have mode,https://github.com/toeverything/AFFiNE/pull/10904,merged,2025-03-17T02:42:42Z,2025-03-19T02:07:29Z
10924,refactor(core): split the billing component into a separate file,https://github.com/toeverything/AFFiNE/pull/10924,merged,2025-03-17T08:58:21Z,2025-03-18T10:24:33Z
10927,feat(core): add no access to share menu,https://github.com/toeverything/AFFiNE/pull/10927,merged,2025-03-17T09:35:14Z,2025-03-20T07:47:32Z
11065,fix(admin): adjust admin panel style,https://github.com/toeverything/AFFiNE/pull/11065,merged,2025-03-21T08:16:30Z,2025-03-26T03:31:30Z
11146,fix(admin): show user disabled status in admin panel search results,https://github.com/toeverything/AFFiNE/pull/11146,merged,2025-03-25T02:01:48Z,2025-03-26T10:46:27Z
11155,fix(admin): unable to select all users in current page,https://github.com/toeverything/AFFiNE/pull/11155,merged,2025-03-25T03:59:55Z,2025-03-26T10:31:30Z
11181,feat(core): impl invitation link,https://github.com/toeverything/AFFiNE/pull/11181,merged,2025-03-25T11:52:59Z,2025-03-26T02:59:29Z
11195,fix(core): handle invitation failure,https://github.com/toeverything/AFFiNE/pull/11195,merged,2025-03-26T03:59:05Z,2025-03-26T04:49:28Z
11199,fix(core): close popup window when upgrade success,https://github.com/toeverything/AFFiNE/pull/11199,merged,2025-03-26T05:56:05Z,2025-03-27T03:39:30Z
11201,fix(core): improve client-app navigation flow after team workspace upgrade,https://github.com/toeverything/AFFiNE/pull/11201,merged,2025-03-26T06:28:34Z,2025-03-27T03:42:33Z
11207,fix(core): show SentRequestPage when invitation status is NeedMoreSeat,https://github.com/toeverything/AFFiNE/pull/11207,merged,2025-03-26T08:47:53Z,2025-03-27T03:15:27Z
11225,fix(core): wrong import path,https://github.com/toeverything/AFFiNE/pull/11225,merged,2025-03-27T04:14:31Z,2025-03-27T07:09:28Z
11226,chore: adjust CSV template button style,https://github.com/toeverything/AFFiNE/pull/11226,merged,2025-03-27T04:22:07Z,2025-03-27T07:25:39Z
11291,fix(admin): adjust admin panel settings style,https://github.com/toeverything/AFFiNE/pull/11291,merged,2025-03-31T03:57:35Z,2025-03-31T10:38:28Z
11336,fix(core): can't open history modal in self-hosting client,https://github.com/toeverything/AFFiNE/pull/11336,merged,2025-04-01T02:57:39Z,2025-04-01T03:32:27Z
11435,feat(core): upgrade icons package,https://github.com/toeverything/AFFiNE/pull/11435,merged,2025-04-03T04:01:56Z,2025-04-04T05:05:33Z
11436,fix(admin): adjust import users dialog styles,https://github.com/toeverything/AFFiNE/pull/11436,merged,2025-04-03T04:05:00Z,2025-04-04T05:06:16Z
11451,fix(admin): unable to log into admin panel,https://github.com/toeverything/AFFiNE/pull/11451,merged,2025-04-03T09:24:27Z,2025-04-04T10:52:28Z
11489,fix(admin): adjust available upgrade button style,https://github.com/toeverything/AFFiNE/pull/11489,merged,2025-04-07T03:14:23Z,2025-04-07T05:37:29Z
11501,feat(core): add docRole to inviteUserDocRole tracking event,https://github.com/toeverything/AFFiNE/pull/11501,merged,2025-04-07T08:24:38Z,2025-04-07T09:10:32Z
11527,fix(core): improve share menu width and member name overflow handling,https://github.com/toeverything/AFFiNE/pull/11527,merged,2025-04-08T04:24:44Z,2025-04-10T07:33:13Z
11540,fix(core): unexpected style of redeem code button,https://github.com/toeverything/AFFiNE/pull/11540,merged,2025-04-08T08:13:32Z,2025-04-09T14:11:32Z
11609,fix(server): adjust expire time of invite link,https://github.com/toeverything/AFFiNE/pull/11609,merged,2025-04-10T09:22:12Z,2025-04-10T11:27:40Z
11610,feat(core): show expiration time in link invitation dialog,https://github.com/toeverything/AFFiNE/pull/11610,merged,2025-04-10T09:24:49Z,2025-04-16T10:43:29Z
11724,fix(core):  confirm the tag name before creating a new tag,https://github.com/toeverything/AFFiNE/pull/11724,merged,2025-04-16T03:24:20Z,2025-04-18T08:06:33Z
11725,fix(core): handle incorrect style of the confirm delete button,https://github.com/toeverything/AFFiNE/pull/11725,merged,2025-04-16T03:32:00Z,2025-04-18T04:46:30Z
11737,feat(core): add new loading doc component,https://github.com/toeverything/AFFiNE/pull/11737,merged,2025-04-16T09:15:34Z,2025-04-17T10:54:38Z
11754,chore: remove cmd+s toast,https://github.com/toeverything/AFFiNE/pull/11754,merged,2025-04-17T03:58:17Z,2025-04-18T04:20:28Z
11755,fix(core): add tooltip to cloud server selector,https://github.com/toeverything/AFFiNE/pull/11755,merged,2025-04-17T04:07:30Z,2025-04-18T05:00:28Z
11757,chore: adjust tag editor style,https://github.com/toeverything/AFFiNE/pull/11757,merged,2025-04-17T04:45:11Z,2025-04-18T05:28:31Z
11758,chore: adjust rename input font size,https://github.com/toeverything/AFFiNE/pull/11758,merged,2025-04-17T04:57:12Z,2025-04-18T03:53:28Z
11810,chore: adjust loading doc component style,https://github.com/toeverything/AFFiNE/pull/11810,merged,2025-04-18T09:22:52Z,2025-04-18T09:50:28Z
11960,fix(core): loadDoc tracking events not tracking correctly,https://github.com/toeverything/AFFiNE/pull/11960,merged,2025-04-24T07:38:42Z,2025-05-29T05:17:42Z
11980,fix(admin): user count is out of sync and search results are not cached in account management,https://github.com/toeverything/AFFiNE/pull/11980,merged,2025-04-25T03:48:19Z,2025-05-22T07:44:28Z
12112,feat(admin): create user with password,https://github.com/toeverything/AFFiNE/pull/12112,merged,2025-05-02T09:51:31Z,2025-05-13T02:58:24Z
12117,refactor(core): use overcapacityMemberCount for quota checking instead of calculating the difference,https://github.com/toeverything/AFFiNE/pull/12117,merged,2025-05-03T06:10:26Z,2025-05-08T10:07:07Z
12118,refactor(core): use workspace role query instead of isOwner query,https://github.com/toeverything/AFFiNE/pull/12118,merged,2025-05-03T07:29:20Z,2025-05-13T03:33:22Z
12144,feat(core): add team badge to user info menu,https://github.com/toeverything/AFFiNE/pull/12144,merged,2025-05-06T08:36:15Z,2025-05-19T10:29:30Z
12287,feat(core): support install license for self hosted client,https://github.com/toeverything/AFFiNE/pull/12287,merged,2025-05-15T01:06:41Z,2025-05-27T05:09:33Z
12288,fix(core): add loading status to share page button,https://github.com/toeverything/AFFiNE/pull/12288,merged,2025-05-15T01:33:29Z,2025-05-29T07:16:28Z
12292,chore: remove telegram community,https://github.com/toeverything/AFFiNE/pull/12292,merged,2025-05-15T03:13:05Z,2025-05-19T10:14:27Z
12295,chore(admin): adjust import user style,https://github.com/toeverything/AFFiNE/pull/12295,merged,2025-05-15T03:44:32Z,2025-05-22T07:28:29Z
12385,feat(core): add account deletion entry to account settings,https://github.com/toeverything/AFFiNE/pull/12385,merged,2025-05-20T04:45:47Z,2025-05-27T08:16:29Z
12470,feat(core): highlight the share button,https://github.com/toeverything/AFFiNE/pull/12470,merged,2025-05-23T03:06:42Z,2025-05-26T04:15:28Z
12476,fix(core): adjust sign in page z-index,https://github.com/toeverything/AFFiNE/pull/12476,merged,2025-05-23T06:13:05Z,2025-05-29T05:31:33Z
12650,chore: display join button text based on invitation type,https://github.com/toeverything/AFFiNE/pull/12650,merged,2025-05-29T13:28:25Z,2025-05-30T02:32:26Z
12688,feat(mobile): add delete account function,https://github.com/toeverything/AFFiNE/pull/12688,merged,2025-06-03T09:18:23Z,2025-06-03T10:31:46Z
12718,chore: adjust general access button styles,https://github.com/toeverything/AFFiNE/pull/12718,merged,2025-06-05T04:37:34Z,2025-06-05T07:12:31Z